1670741053332,207,155,37,0.8,0.1,0.1
1670741053833,203,155,37,0.8,0.1,0.1
1670741054333,198,158,37,0.8,0.1,0.1
1670741054833,192,159,38,0.8,0.1,0.1
1670741055333,185,160,38,0.8,0.1,0.1
1670741055834,182,159,37,0.8,0.1,0.1
1670741056334,183,161,38,0.8,0.1,0.1
1670741056834,178,162,39,0.8,0.1,0.1
1670741057334,175,163,39,0.8,0.1,0.1
1670741057835,174,164,38,0.8,0.1,0.1
1670741058335,172,164,37,0.8,0.1,0.1
1670741058835,171,166,36,0.8,0.1,0.1
1670741059335,165,168,36,0.8,0.1,0.1
1670741059836,162,168,37,0.8,0.1,0.1
1670741060336,155,170,36,0.8,0.1,0.1
1670741060836,149,174,35,0.8,0.1,0.1
1670741061336,143,174,34,0.8,0.1,0.1
1670741061837,141,175,33,0.8,0.1,0.1
1670741062337,138,174,32,0.8,0.1,0.1
1670741062837,133,177,31,0.8,0.1,0.1
1670741063337,128,178,30,0.8,0.1,0.1
1670741063838,125,180,29,0.8,0.1,0.1
1670741064338,127,182,29,0.8,0.1,0.1
1670741064838,123,183,29,0.8,0.1,0.1
1670741065338,121,186,30,0.8,0.1,0.1
1670741065839,121,185,31,0.8,0.1,0.1
1670741066339,117,188,30,0.8,0.1,0.1
1670741066839,116,188,29,0.8,0.1,0.1
1670741067339,111,190,29,0.8,0.1,0.1
1670741067840,107,193,29,0.8,0.1,0.1
1670741068340,104,197,30,0.8,0.1,0.1
1670741068840,98,198,30,0.8,0.1,0.1
1670741069340,93,199,30,0.8,0.1,0.1
1670741069841,91,200,29,0.8,0.1,0.1
1670741070341,87,200,29,0.8,0.1,0.1
1670741070841,80,199,30,0.8,0.1,0.1
1670741071341,74,200,29,0.8,0.1,0.1
1670741071842,70,203,28,0.8,0.1,0.1
1670741072342,65,204,28,0.8,0.1,0.1
1670741072842,62,205,28,0.8,0.1,0.1
1670741073342,65,209,28,0.8,0.1,0.1
1670741073843,61,208,27,0.8,0.1,0.1
1670741074343,64,209,26,0.8,0.1,0.1
1670741074843,61,210,26,0.8,0.1,0.1
1670741075343,55,212,26,0.8,0.1,0.1
1670741075844,50,217,26,0.8,0.1,0.1
1670741076344,50,218,27,0.8,0.1,0.1
1670741076844,52,219,26,0.8,0.1,0.1
1670741077345,51,219,25,0.8,0.1,0.1
1670741077845,47,222,24,0.8,0.1,0.1
1670741078345,46,225,25,0.8,0.1,0.1
1670741078845,46,228,26,0.8,0.1,0.1
1670741079346,45,229,27,0.8,0.1,0.1
1670741079846,47,230,27,0.8,0.1,0.1
1670741080346,42,229,28,0.8,0.1,0.1
1670741080846,39,231,27,0.8,0.1,0.1
1670741081347,35,230,28,0.8,0.1,0.1
1670741081847,30,233,28,0.8,0.1,0.1
1670741082347,24,236,27,0.8,0.1,0.1
1670741082847,20,236,26,0.593103,0.203448,0.203448
1670741083348,16,234,25,0.561317,0.219342,0.219342
1670741083848,17,232,22,0.538739,0.230631,0.230631
1670741084348,15,230,23,0.522222,0.238889,0.238889
1670741084848,12,227,23,0.435417,0.282292,0.282292
1670741085349,11,227,21,0.510145,0.244928,0.244928
1670741085849,11,227,20,0.537089,0.231455,0.231455
1670741086349,7,227,18,0.559259,0.22037,0.22037
1670741086849,8,226,16,0.608219,0.19589,0.19589
1670741087350,5,226,14,0.626484,0.186758,0.186758
1670741087850,1,227,13,0.700901,0.244144,0.054955
1670741088350,2,226,12,0.733333,0.208333,0.0583333
1670741088850,0,227,11,0.708333,0.220833,0.0708333
1670741089351,1,226,10,0.740171,0.219658,0.0401709
1670741089851,1,226,10,0.766245,0.205485,0.02827
1670741090351,0,226,10,0.765812,0.194017,0.0401709
1670741090851,3,226,9,0.786842,0.178947,0.0342105
1670741091352,1,225,9,0.747368,0.126316,0.126316
1670741091852,1,225,7,0.773333,0.166667,0.06
1670741092352,0,226,7,0.791111,0.157778,0.0511111
1670741092852,1,227,6,0.834188,0.134188,0.0316239
1670741093353,0,226,6,0.781735,0.109132,0.109132
1670741093853,1,226,4,0.828571,0.128571,0.0428571
1670741094353,1,225,4,0.834314,0.134314,0.0313725
1670741094853,1,226,4,0.834314,0.134314,0.0313725
1670741095354,0,226,4,0.834816,0.134831,0.0303532
1670741095854,1,224,3,0.816129,0.148387,0.0354839
1670741096354,1,224,5,0.8,0.1,0.1
1670741096854,0,227,6,0.79999,0.100005,0.100005
1670741097355,0,229,6,0.79999,0.100005,0.100005
1670741097855,2,230,6,0.8,0.1,0.1
1670741098355,0,230,4,0.799989,0.100005,0.100005
1670741098855,1,231,5,0.8,0.1,0.1
1670741099356,0,230,5,0.799989,0.100005,0.100005
1670741099856,1,231,4,0.8,0.1,0.1
1670741100356,0,231,3,0.799989,0.100005,0.100005
1670741100856,0,234,5,0.799991,0.100005,0.100005
1670741101357,0,234,3,0.815615,0.11563,0.0687552
1670741101857,0,234,5,0.79999,0.100005,0.100005
1670741102357,2,234,4,0.8,0.1,0.1
1670741102857,0,233,4,0.79999,0.100005,0.100005
1670741103358,1,233,3,0.8,0.1,0.1
1670741103858,1,234,4,0.8,0.1,0.1
1670741104358,0,237,3,0.799991,0.100004,0.100004
1670741104858,0,239,2,0.799991,0.100004,0.100004
1670741105359,0,241,1,0.812187,0.112199,0.0756138
1670741105859,0,242,0,0.817769,0.117782,0.0644489
1670741106359,1,241,0,0.816667,0.116667,0.0666667
1670741106859,1,239,0,0.822523,0.122523,0.054955
1670741107360,1,240,0,0.813158,0.126316,0.0605263
1670741107860,0,239,0,0.813689,0.113703,0.0726073
1670741108360,0,238,0,0.81877,0.118784,0.062446
1670741108860,1,237,0,0.814286,0.114286,0.0714286
1670741109361,1,235,0,0.820202,0.120202,0.059596
1670741109861,0,240,1,0.799991,0.100005,0.100005
1670741110361,0,241,1,0.79999,0.100005,0.100005
1670741110861,1,242,1,0.8,0.1,0.1
1670741111362,0,245,0,0.804685,0.1047,0.090615
1670741111862,0,247,1,0.790991,0.104505,0.104505
1670741112362,0,251,0,0.804436,0.104449,0.0911156
1670741112862,1,251,0,0.804065,0.104065,0.0918699
1670741113363,1,254,0,0.803831,0.103831,0.0923372
1670741113863,0,255,0,0.796255,0.107491,0.0962547
1670741114363,0,254,0,0.803868,0.10388,0.0922519
1670741114863,1,257,1,0.804016,0.104016,0.0919679
1670741115364,0,258,0,0.808325,0.108338,0.0833375
1670741115864,0,260,1,0.799992,0.100004,0.100004
1670741116364,1,259,0,0.804065,0.104065,0.0918699
1670741116864,0,259,0,0.799996,0.100008,0.0999958
1670741117365,0,260,0,0.804265,0.104278,0.0914573
1670741117865,2,260,0,0.804444,0.104444,0.0911111
1670741118365,0,261,0,0.795238,0.109524,0.0952381
1670741118865,0,264,0,0.804752,0.104767,0.090481
1670741119366,0,264,0,0.804685,0.1047,0.090615
1670741119866,0,265,0,0.799995,0.100009,0.0999954
1670741120366,1,266,2,0.8,0.1,0.1
1670741120866,0,265,1,0.799991,0.100005,0.100005
1670741121367,0,265,2,0.790741,0.10463,0.10463
1670741121867,0,268,2,0.799991,0.100004,0.100004
1670741122367,0,269,1,0.799991,0.100005,0.100005
1670741122867,0,268,0,0.804821,0.104836,0.090343
1670741123368,0,270,0,0.804821,0.104836,0.090343
1670741123868,0,268,0,0.805118,0.105133,0.0897487
1670741124368,0,272,0,0.804495,0.104509,0.0909955
1670741124868,1,272,0,0.804444,0.104444,0.0911111
1670741125369,0,273,0,0.795614,0.108772,0.095614
1670741125869,1,274,0,0.808439,0.108439,0.0831224
1670741126369,0,276,0,0.812492,0.112504,0.0750042
1670741126869,0,276,0,0.804158,0.104171,0.0916708
1670741127370,0,275,0,0.799996,0.100009,0.0999957
1670741127870,0,276,0,0.804107,0.104119,0.0917737
1670741128370,1,277,0,0.804219,0.104219,0.0915612
1670741128870,0,279,1,0.799992,0.100004,0.100004
1670741129371,0,279,2,0.799991,0.100004,0.100004
1670741129871,1,280,3,0.8,0.1,0.1
1670741130371,0,280,1,0.79999,0.100005,0.100005
1670741130871,0,281,1,0.789071,0.105464,0.105464
