mydata,1,1670741044658,1670741013882
mydata,1,1670741044658,1670741013884
mydata,1,1670741044658,1670741013898
mydata,1,1670741044658,1670741013936
mydata,1,1670741044658,1670741013995
mydata,1,1670741044658,1670741014227
mydata,1,1670741044658,1670741014651
mydata,1,1670741044658,1670741014997
mydata,2,1670741044658,1670741013819
mydata,3,1670741044658,1670741013927
mydata,1,1670741045159,1670741015119
mydata,1,1670741045159,1670741015217
mydata,1,1670741045159,1670741015325
mydata,1,1670741045159,1670741015328
mydata,1,1670741045159,1670741015427
mydata,1,1670741045159,1670741015444
mydata,1,1670741045159,1670741015468
mydata,1,1670741045159,1670741015483
mydata,2,1670741045159,1670741013887
mydata,3,1670741045159,1670741014052
mydata,1,1670741045661,1670741015532
mydata,1,1670741045661,1670741015730
mydata,1,1670741045661,1670741015803
mydata,1,1670741045661,1670741015899
mydata,1,1670741045661,1670741015978
mydata,1,1670741045661,1670741016036
mydata,1,1670741045661,1670741016258
mydata,1,1670741045661,1670741016340
mydata,2,1670741045661,1670741013892
mydata,3,1670741045661,1670741014814
mydata,1,1670741046162,1670741016429
mydata,1,1670741046162,1670741016603
mydata,1,1670741046162,1670741016659
mydata,1,1670741046162,1670741016807
mydata,1,1670741046162,1670741016850
mydata,1,1670741046162,1670741017039
mydata,1,1670741046162,1670741017048
mydata,1,1670741046162,1670741017161
mydata,2,1670741046162,1670741014024
mydata,3,1670741046162,1670741016166
mydata,1,1670741046663,1670741017180
mydata,1,1670741046663,1670741017180
mydata,1,1670741046663,1670741017248
mydata,1,1670741046663,1670741017286
mydata,1,1670741046663,1670741017558
mydata,1,1670741046663,1670741017961
mydata,1,1670741046663,1670741017962
mydata,1,1670741046663,1670741018134
mydata,2,1670741046663,1670741014051
mydata,3,1670741046663,1670741016356
mydata,1,1670741047165,1670741018222
mydata,1,1670741047165,1670741018269
mydata,1,1670741047165,1670741018439
mydata,1,1670741047165,1670741018594
mydata,1,1670741047165,1670741018611
mydata,1,1670741047165,1670741018616
mydata,1,1670741047165,1670741018658
mydata,1,1670741047165,1670741018785
mydata,2,1670741047165,1670741014364
mydata,3,1670741047165,1670741017014
mydata,1,1670741047666,1670741018810
mydata,1,1670741047666,1670741018989
mydata,1,1670741047666,1670741019103
mydata,1,1670741047666,1670741019229
mydata,1,1670741047666,1670741019317
mydata,1,1670741047666,1670741019344
mydata,1,1670741047666,1670741019512
mydata,1,1670741047666,1670741019529
mydata,2,1670741047666,1670741014467
mydata,3,1670741047666,1670741017790
mydata,1,1670741048167,1670741019700
mydata,1,1670741048167,1670741019745
mydata,1,1670741048167,1670741020090
mydata,1,1670741048167,1670741020116
mydata,1,1670741048167,1670741020170
mydata,1,1670741048167,1670741020234
mydata,1,1670741048167,1670741020243
mydata,1,1670741048167,1670741020331
mydata,2,1670741048167,1670741014591
mydata,3,1670741048167,1670741018580
mydata,1,1670741048669,1670741020332
mydata,1,1670741048669,1670741020367
mydata,1,1670741048669,1670741020415
mydata,1,1670741048669,1670741020456
mydata,1,1670741048669,1670741020551
mydata,1,1670741048669,1670741020845
mydata,1,1670741048669,1670741020859
mydata,1,1670741048669,1670741020915
mydata,2,1670741048669,1670741014708
mydata,3,1670741048669,1670741020805
mydata,1,1670741049170,1670741020972
mydata,1,1670741049170,1670741021485
mydata,1,1670741049170,1670741021966
mydata,1,1670741049170,1670741022007
mydata,1,1670741049170,1670741022360
mydata,1,1670741049170,1670741022522
mydata,1,1670741049170,1670741022543
mydata,1,1670741049170,1670741022697
mydata,2,1670741049170,1670741015263
mydata,3,1670741049170,1670741020909
mydata,1,1670741049671,1670741022789
mydata,1,1670741049671,1670741022805
mydata,1,1670741049671,1670741022888
mydata,1,1670741049671,1670741022903
mydata,1,1670741049671,1670741022957
mydata,1,1670741049671,1670741023367
mydata,1,1670741049671,1670741023407
mydata,1,1670741049671,1670741023464
mydata,2,1670741049671,1670741015328
mydata,3,1670741049671,1670741021064
mydata,1,1670741050173,1670741023581
mydata,1,1670741050173,1670741023622
mydata,1,1670741050173,1670741023685
mydata,1,1670741050173,1670741023706
mydata,1,1670741050173,1670741023878
mydata,1,1670741050173,1670741023998
mydata,1,1670741050173,1670741024068
mydata,1,1670741050173,1670741024075
mydata,2,1670741050173,1670741015419
mydata,3,1670741050173,1670741023256
mydata,1,1670741050674,1670741024163
mydata,1,1670741050674,1670741024197
mydata,1,1670741050674,1670741024208
mydata,1,1670741050674,1670741024408
mydata,1,1670741050674,1670741024490
mydata,1,1670741050674,1670741024502
mydata,1,1670741050674,1670741024641
mydata,1,1670741050674,1670741024887
mydata,2,1670741050674,1670741015441
mydata,3,1670741050674,1670741023266
mydata,1,1670741051175,1670741024936
mydata,1,1670741051175,1670741025006
mydata,1,1670741051175,1670741025143
mydata,1,1670741051175,1670741025334
mydata,1,1670741051175,1670741025422
mydata,1,1670741051175,1670741025491
mydata,1,1670741051175,1670741025523
mydata,1,1670741051175,1670741025820
mydata,2,1670741051175,1670741015470
mydata,3,1670741051175,1670741023521
mydata,1,1670741051677,1670741025885
mydata,1,1670741051677,1670741025997
mydata,1,1670741051677,1670741026012
mydata,1,1670741051677,1670741026185
mydata,1,1670741051677,1670741026370
mydata,1,1670741051677,1670741026435
mydata,1,1670741051677,1670741026549
mydata,1,1670741051677,1670741026563
mydata,2,1670741051677,1670741015861
mydata,3,1670741051677,1670741023607
mydata,1,1670741052178,1670741026607
mydata,1,1670741052178,1670741026761
mydata,1,1670741052178,1670741026809
mydata,1,1670741052178,1670741027039
mydata,1,1670741052178,1670741027188
mydata,1,1670741052178,1670741027198
mydata,1,1670741052178,1670741027547
mydata,1,1670741052178,1670741027651
mydata,2,1670741052178,1670741015884
mydata,3,1670741052178,1670741023991
mydata,1,1670741052679,1670741027962
mydata,1,1670741052679,1670741028153
mydata,1,1670741052679,1670741028248
mydata,1,1670741052679,1670741028324
mydata,1,1670741052679,1670741028332
mydata,1,1670741052679,1670741028378
mydata,1,1670741052679,1670741028446
mydata,1,1670741052679,1670741028541
mydata,2,1670741052679,1670741015989
mydata,3,1670741052679,1670741024321
mydata,1,1670741053181,1670741028843
