1670809550550,9,249,4,0.8,0.1,0.1
1670809551051,6,251,0,0.800634,0.102854,0.0965116
1670809551551,11,251,5,0.8,0.1,0.1
1670809552051,14,253,3,0.8,0.1,0.1
1670809552551,16,259,3,0.800602,0.102711,0.0966867
1670809553052,11,263,3,0.8,0.1,0.1
1670809553552,8,258,2,0.787169,0.106415,0.106415
1670809554052,13,265,3,0.8004,0.101802,0.0977978
1670809554553,5,265,0,0.801802,0.108108,0.0900901
1670809555053,4,262,1,0.800991,0.10446,0.0945491
1670809555553,4,256,1,0.798587,0.104997,0.096416
1670809556053,4,261,0,0.798583,0.102227,0.0991903
1670809556554,7,260,2,0.800615,0.102766,0.0966189
1670809557054,8,263,1,0.800622,0.102798,0.0965803
1670809557554,4,261,2,0.776948,0.111526,0.111526
1670809558055,4,264,1,0.796966,0.104767,0.0982665
1670809558555,2,260,1,0.79234,0.10383,0.10383
1670809559055,10,262,3,0.8,0.1,0.1
1670809559555,1,262,3,0.792053,0.103974,0.103974
1670809560056,11,257,2,0.8,0.1,0.1
1670809560556,9,262,5,0.8,0.1,0.1
1670809561056,14,266,2,0.8,0.1,0.1
1670809561557,14,274,1,0.800421,0.101893,0.0976866
1670809562057,2,271,1,0.796587,0.104107,0.0993067
1670809562557,5,277,1,0.800417,0.101875,0.0977083
1670809563057,4,277,0,0.800426,0.101919,0.0976546
1670809563558,10,288,3,0.8,0.1,0.1
1670809564058,2,297,3,0.785185,0.107407,0.107407
1670809564558,5,297,1,0.80061,0.102747,0.0966429
1670809565059,6,299,5,0.8,0.1,0.1
1670809565559,3,297,0,0.798763,0.106804,0.094433
1670809566059,3,298,1,0.795812,0.105759,0.0984293
1670809566559,16,297,3,0.8,0.1,0.1
1670809567060,9,312,0,0.800205,0.100923,0.0988718
1670809567560,1,318,0,0.798366,0.103371,0.0982635
1670809568060,1,322,1,0.792843,0.103579,0.103579
1670809568561,2,330,1,0.796991,0.105517,0.0974925
1670809569061,3,341,0,0.800805,0.103622,0.0955734
1670809569561,4,336,1,0.799184,0.101683,0.0991331
1670809570061,2,334,1,0.799585,0.105138,0.0952776
1670809570562,5,341,0,0.800202,0.100909,0.0988889
1670809571062,0,342,3,0.796429,0.101786,0.101786
1670809571562,1,355,0,0.793103,0.110041,0.096856
1670809572062,1,359,2,0.785425,0.107287,0.107287
1670809572563,5,367,8,0.8,0.1,0.1
1670809573063,4,379,5,0.8,0.1,0.1
1670809573563,0,380,0,0.7996,0.102202,0.0981982
1670809574064,0,380,1,0.796353,0.101824,0.101824
1670809574564,7,382,0,0.8,0.100001,0.0999989
1670809575064,1,390,2,0.7982,0.1009,0.1009
1670809575564,0,393,3,0.790927,0.104536,0.104536
1670809576065,10,398,0,0.800802,0.103611,0.0955868
1670809576565,3,401,1,0.8,0.1,0.1
1670809577065,0,407,1,0.800199,0.101639,0.0981619
1670809577566,0,413,4,0.798983,0.105595,0.0954222
1670809578066,1,418,3,0.799378,0.103423,0.0971992
1670809578566,30,417,3,0.8,0.1,0.1
1670809579066,29,410,9,0.8,0.1,0.1
1670809579567,25,416,4,0.8,0.1,0.1
1670809580067,37,413,4,0.8,0.1,0.1
1670809580567,26,411,4,0.8,0.1,0.1
1670809581068,28,408,3,0.8,0.1,0.1
1670809581568,26,409,1,0.8,0.1,0.1
1670809582069,36,407,1,0.800217,0.100977,0.0988056
1670809582569,28,403,5,0.8,0.1,0.1
1670809583069,38,397,1,0.801079,0.104854,0.0940669
1670809583570,33,399,5,0.8,0.1,0.1
1670809584070,35,396,6,0.8,0.1,0.1
1670809584570,30,398,4,0.8,0.1,0.1
1670809585070,29,407,7,0.8,0.1,0.1
1670809585571,26,414,5,0.8,0.1,0.1
1670809586071,22,417,4,0.8,0.1,0.1
