1670798751076,6,3,1,0.8,0.1,0.1
1670798751576,12,5,3,0.8,0.1,0.1
1670798752076,13,5,4,0.8,0.1,0.1
1670798752577,18,5,5,0.8,0.1,0.1
1670798753077,24,6,7,0.8,0.1,0.1
1670798753577,33,6,7,0.8,0.1,0.1
1670798754077,40,6,7,0.8,0.1,0.1
1670798754577,45,7,7,0.8,0.1,0.1
1670798755078,49,8,7,0.8,0.1,0.1
1670798755578,51,10,9,0.8,0.1,0.1
1670798756078,53,12,9,0.8,0.1,0.1
1670798756578,56,14,10,0.8,0.1,0.1
1670798757079,60,17,12,0.8,0.1,0.1
1670798757579,53,17,12,0.8,0.1,0.1
1670798758079,54,17,12,0.8,0.1,0.1
1670798758579,52,20,11,0.8,0.1,0.1
1670798759080,53,21,11,0.8,0.1,0.1
1670798759580,49,20,10,0.8,0.1,0.1
1670798760080,46,20,9,0.8,0.1,0.1
1670798760580,42,19,8,0.8,0.1,0.1
1670798761081,40,21,7,0.8,0.1,0.1
1670798761581,38,22,6,0.8,0.1,0.1
1670798762081,36,24,6,0.8,0.1,0.1
1670798762581,34,26,5,0.8,0.1,0.1
1670798763082,33,26,5,0.8,0.1,0.1
1670798763582,29,28,4,0.8,0.1,0.1
1670798764082,24,29,3,0.8,0.1,0.1
1670798764582,21,29,2,0.8,0.1,0.1
1670798765082,18,28,1,0.8,0.1,0.1
1670798765583,14,32,0,0.8,0.1,0.1
1670798766083,12,32,0,0.8,0.1,0.1
1670798766583,16,31,1,0.8,0.1,0.1
1670798767083,12,34,0,0.8,0.1,0.1
1670798767584,7,34,1,0.8,0.1,0.1
1670798768084,5,36,2,0.8,0.1,0.1
1670798768584,4,35,2,0.8,0.1,0.1
1670798769084,4,35,3,0.8,0.1,0.1
1670798769584,2,34,3,0.8,0.1,0.1
1670798770085,5,34,2,0.8,0.1,0.1
1670798770585,6,33,1,0.8,0.1,0.1
1670798771085,6,34,0,0.8,0.1,0.1
1670798771585,4,33,1,0.8,0.1,0.1
1670798772086,12,34,2,0.8,0.1,0.1
1670798772586,8,35,2,0.8,0.1,0.1
1670798773086,6,35,2,0.8,0.1,0.1
1670798773586,5,35,2,0.8,0.1,0.1
1670798774086,7,36,1,0.8,0.1,0.1
1670798774587,4,36,1,0.8,0.1,0.1
1670798775087,2,38,1,0.8,0.1,0.1
1670798775587,9,39,1,0.8,0.1,0.1
1670798776087,4,39,1,0.8,0.1,0.1
1670798776587,4,38,0,0.8,0.1,0.1
1670798777088,7,38,3,0.8,0.1,0.1
1670798777588,6,40,2,0.8,0.1,0.1
1670798778088,2,40,4,0.8,0.1,0.1
1670798778588,8,42,3,0.8,0.1,0.1
1670798779088,6,45,3,0.8,0.1,0.1
1670798779589,3,45,2,0.8,0.1,0.1
1670798780089,1,46,1,0.8,0.1,0.1
1670798780589,4,45,0,0.8,0.1,0.1
1670798781089,10,45,0,0.8,0.1,0.1
1670798781590,9,46,2,0.8,0.1,0.1
1670798782090,4,47,2,0.8,0.1,0.1
1670798782590,4,49,1,0.8,0.1,0.1
1670798783090,5,49,0,0.8,0.1,0.1
1670798783590,5,51,0,0.8,0.1,0.1
1670798784091,2,52,2,0.8,0.1,0.1
1670798784591,2,53,1,0.8,0.1,0.1
1670798785091,5,54,1,0.8,0.1,0.1
1670798785591,6,56,3,0.8,0.1,0.1
1670798786092,9,55,2,0.8,0.1,0.1
1670798786592,7,54,1,0.8,0.1,0.1
1670798787092,5,53,1,0.8,0.1,0.1
1670798787592,7,55,4,0.8,0.1,0.1
1670798788093,5,54,3,0.8,0.1,0.1
1670798788593,3,54,3,0.8,0.1,0.1
1670798789093,3,54,5,0.8,0.1,0.1
1670798789593,7,54,4,0.8,0.1,0.1
1670798790094,4,54,3,0.8,0.1,0.1
1670798790594,4,55,2,0.8,0.1,0.1
1670798791094,4,55,1,0.8,0.1,0.1
1670798791594,5,59,0,0.8,0.1,0.1
1670798792095,2,61,0,0.8,0.1,0.1
1670798792595,6,63,0,0.8,0.1,0.1
1670798793095,4,64,0,0.8,0.1,0.1
1670798793595,5,63,1,0.8,0.1,0.1
1670798794096,1,62,0,0.8,0.1,0.1
1670798794596,5,61,1,0.8,0.1,0.1
1670798795096,2,61,0,0.8,0.1,0.1
1670798795596,6,64,0,0.8,0.1,0.1
1670798796097,2,63,1,0.8,0.1,0.1
1670798796597,6,66,0,0.8,0.1,0.1
1670798797097,4,67,0,0.8,0.1,0.1
1670798797597,1,70,1,0.8,0.1,0.1
1670798798098,3,70,0,0.8,0.1,0.1
1670798798598,3,71,0,0.8,0.1,0.1
1670798799098,3,71,1,0.8,0.1,0.1
1670798799598,4,73,5,0.8,0.1,0.1
1670798800099,4,74,5,0.8,0.1,0.1
1670798800599,6,74,7,0.8,0.1,0.1
1670798801099,3,73,7,0.8,0.1,0.1
1670798801599,0,73,6,0.8,0.1,0.1
1670798802100,2,72,5,0.8,0.1,0.1
1670798802600,4,73,4,0.8,0.1,0.1
1670798803100,5,73,3,0.8,0.1,0.1
