mydata,1,1670809506511,1670809500192
mydata,1,1670809506511,1670809500202
mydata,1,1670809506511,1670809500215
mydata,1,1670809506511,1670809500243
mydata,1,1670809506511,1670809500247
mydata,1,1670809506511,1670809500259
mydata,1,1670809506511,1670809500265
mydata,1,1670809506511,1670809500266
mydata,2,1670809506511,1670809499487
mydata,3,1670809506511,1670809500136
mydata,1,1670809507012,1670809500610
mydata,1,1670809507012,1670809500628
mydata,1,1670809507012,1670809500628
mydata,1,1670809507012,1670809500632
mydata,1,1670809507012,1670809500643
mydata,1,1670809507012,1670809500657
mydata,1,1670809507012,1670809500671
mydata,1,1670809507012,1670809500680
mydata,2,1670809507012,1670809499676
mydata,3,1670809507012,1670809500467
mydata,1,1670809507513,1670809501285
mydata,1,1670809507513,1670809501294
mydata,1,1670809507513,1670809501297
mydata,1,1670809507513,1670809501310
mydata,1,1670809507513,1670809501314
mydata,1,1670809507513,1670809501319
mydata,1,1670809507513,1670809501329
mydata,1,1670809507513,1670809501338
mydata,2,1670809507513,1670809499825
mydata,3,1670809507513,1670809500853
mydata,1,1670809508015,1670809501723
mydata,1,1670809508015,1670809501726
mydata,1,1670809508015,1670809501736
mydata,1,1670809508015,1670809501741
mydata,1,1670809508015,1670809501743
mydata,1,1670809508015,1670809501746
mydata,1,1670809508015,1670809501746
mydata,1,1670809508015,1670809501750
mydata,2,1670809508015,1670809499994
mydata,3,1670809508015,1670809501439
mydata,1,1670809508516,1670809502412
mydata,1,1670809508516,1670809502412
mydata,1,1670809508516,1670809502416
mydata,1,1670809508516,1670809502416
mydata,1,1670809508516,1670809502450
mydata,1,1670809508516,1670809502461
mydata,1,1670809508516,1670809502464
mydata,1,1670809508516,1670809502469
mydata,2,1670809508516,1670809500392
mydata,3,1670809508516,1670809502307
mydata,1,1670809509017,1670809503126
mydata,1,1670809509017,1670809503130
mydata,1,1670809509017,1670809503139
mydata,1,1670809509017,1670809503164
mydata,1,1670809509017,1670809503169
mydata,1,1670809509017,1670809503174
mydata,1,1670809509017,1670809503185
mydata,1,1670809509017,1670809503195
mydata,2,1670809509017,1670809500760
mydata,3,1670809509017,1670809502777
mydata,1,1670809509519,1670809503893
mydata,1,1670809509519,1670809503893
mydata,1,1670809509519,1670809503902
mydata,1,1670809509519,1670809503916
mydata,1,1670809509519,1670809503918
mydata,1,1670809509519,1670809503925
mydata,1,1670809509519,1670809503939
mydata,1,1670809509519,1670809503940
mydata,2,1670809509519,1670809501101
mydata,3,1670809509519,1670809503365
mydata,1,1670809510020,1670809504701
mydata,1,1670809510020,1670809504704
mydata,1,1670809510020,1670809504720
mydata,1,1670809510020,1670809504720
mydata,1,1670809510020,1670809504728
mydata,1,1670809510020,1670809504728
mydata,1,1670809510020,1670809504733
mydata,1,1670809510020,1670809504735
mydata,2,1670809510020,1670809501533
mydata,3,1670809510020,1670809504382
mydata,1,1670809510522,1670809505395
mydata,1,1670809510522,1670809505399
mydata,1,1670809510522,1670809505406
mydata,1,1670809510522,1670809505422
mydata,1,1670809510522,1670809505441
mydata,1,1670809510522,1670809505443
mydata,1,1670809510522,1670809505447
mydata,1,1670809510522,1670809505456
mydata,2,1670809510522,1670809501738
mydata,3,1670809510522,1670809504880
mydata,1,1670809511023,1670809506266
mydata,1,1670809511023,1670809506271
mydata,1,1670809511023,1670809506276
mydata,1,1670809511023,1670809506321
mydata,1,1670809511023,1670809506321
mydata,1,1670809511023,1670809506330
mydata,1,1670809511023,1670809506334
mydata,1,1670809511023,1670809506342
mydata,2,1670809511023,1670809502077
mydata,3,1670809511023,1670809505644
mydata,1,1670809511524,1670809507007
mydata,1,1670809511524,1670809507011
mydata,1,1670809511524,1670809507028
mydata,1,1670809511524,1670809507031
mydata,1,1670809511524,1670809507032
mydata,1,1670809511524,1670809507032
mydata,1,1670809511524,1670809507048
mydata,1,1670809511524,1670809507064
mydata,2,1670809511524,1670809502335
mydata,3,1670809511524,1670809506916
mydata,1,1670809512026,1670809507771
mydata,1,1670809512026,1670809507789
mydata,1,1670809512026,1670809507792
mydata,1,1670809512026,1670809507799
mydata,1,1670809512026,1670809507801
mydata,1,1670809512026,1670809507802
mydata,1,1670809512026,1670809507803
mydata,1,1670809512026,1670809507804
mydata,2,1670809512026,1670809502650
mydata,3,1670809512026,1670809507449
mydata,1,1670809512529,1670809508489
mydata,1,1670809512529,1670809508493
mydata,1,1670809512529,1670809508535
mydata,1,1670809512529,1670809508535
mydata,1,1670809512529,1670809508544
mydata,1,1670809512529,1670809508563
mydata,1,1670809512529,1670809508566
mydata,1,1670809512529,1670809508569
mydata,1,1670809512529,1670809508593
mydata,2,1670809512529,1670809503126
mydata,2,1670809512529,1670809503139
mydata,3,1670809512529,1670809509034
mydata,1,1670809513030,1670809509114
mydata,1,1670809513030,1670809509116
mydata,1,1670809513030,1670809509123
mydata,1,1670809513030,1670809509131
mydata,1,1670809513030,1670809509131
mydata,1,1670809513030,1670809509131
mydata,1,1670809513030,1670809509144
mydata,2,1670809513030,1670809504208
mydata,2,1670809513030,1670809504287
mydata,2,1670809513030,1670809504321
mydata,2,1670809513030,1670809504348
mydata,3,1670809513030,1670809509740
mydata,1,1670809513531,1670809509847
mydata,1,1670809513531,1670809509861
mydata,1,1670809513531,1670809509870
mydata,1,1670809513531,1670809509881
mydata,1,1670809513531,1670809509882
